Date;Poule_brute;Ponte_brute;Ponte;Effectif;Etat_oeuf;Doute;Remarques;niveau_observation;group_id
2025-04-16;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-16;Rémiel;;0;0;RAS;False;;individuel;
2025-04-16;Joséphine;;0;0;RAS;False;;individuel;
2025-04-16;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-16;Valérie;;0;1;RAS;False;;individuel;
2025-04-17;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-17;Joséphine;;0;0;RAS;False;;individuel;
2025-04-17;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-17;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-17;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-04-17;Rémiel;;0;0;RAS;False;;individuel;
2025-04-18;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-18;Joséphine;;0;0;RAS;False;;individuel;
2025-04-18;Cunégonde;;0;1;RAS;False;;individuel;
2025-04-18;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-18;Rémiel;;0;0;RAS;False;;individuel;
2025-04-18;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-04-19;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-19;Rémiel;;0;0;RAS;False;;individuel;
2025-04-19;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-19;MARANS;;0;3;RAS;False;;groupe;MARANS
2025-04-19;Valérie;;0;1;RAS;False;;individuel;
2025-04-19;Joséphine;;0;0;RAS;False;;individuel;
2025-04-20;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-20;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-20;Rémiel;;0;0;RAS;False;;individuel;
2025-04-20;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-20;Joséphine;;0;0;RAS;False;;individuel;
2025-04-20;MARANS;x(t)xxx(a);4;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-04-21;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-04-21;Rémiel;;0;0;RAS;False;;individuel;
2025-04-21;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-21;Joséphine;;0;0;RAS;False;;individuel;
2025-04-21;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-21;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-22;Rémiel;;0;0;RAS;False;;individuel;
2025-04-22;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-22;Cunégonde;;0;1;RAS;False;;individuel;
2025-04-22;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-04-22;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-22;Joséphine;;0;0;RAS;False;;individuel;
2025-04-23;Rémiel;;0;0;RAS;False;;individuel;
2025-04-23;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-04-23;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-23;Valérie;;0;1;RAS;False;;individuel;
2025-04-23;Joséphine;;0;0;RAS;False;;individuel;
2025-04-23;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-24;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-24;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-24;Rémiel;;0;0;RAS;False;;individuel;
2025-04-24;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-24;Joséphine;;0;0;RAS;False;;individuel;
2025-04-24;MARANS;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-04-25;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-04-25;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-25;Rémiel;;0;0;RAS;False;;individuel;
2025-04-25;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-25;Joséphine;;0;0;RAS;False;;individuel;
2025-04-25;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-26;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-26;Rémiel;;0;0;RAS;False;;individuel;
2025-04-26;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-26;Joséphine;;0;0;RAS;False;;individuel;
2025-04-26;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-26;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-04-27;Valérie;x ;1;1;RAS;False;;individuel;
2025-04-27;Joséphine;;0;0;RAS;False;;individuel;
2025-04-27;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-04-27;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-27;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-27;Rémiel;;0;0;RAS;False;;individuel;
2025-04-28;Valérie;;0;1;RAS;False;;individuel;
2025-04-28;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-28;Rémiel;;0;0;RAS;False;;individuel;
2025-04-28;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-04-28;Cunégonde;;0;1;RAS;False;;individuel;
2025-04-28;Joséphine;;0;0;RAS;False;;individuel;
2025-04-29;MARANS;x(a);1;3;RAS;False;Poule(s) : Albertine;groupe;MARANS
2025-04-29;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-29;Valérie;x(obus);1;1;obus;False;;individuel;
2025-04-29;Rémiel;;0;0;RAS;False;;individuel;
2025-04-29;Joséphine;;0;0;RAS;False;;individuel;
2025-04-29;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-30;Valérie;;0;1;RAS;False;;individuel;
2025-04-30;Rémiel;;0;0;RAS;False;;individuel;
2025-04-30;Joséphine;;0;0;RAS;False;;individuel;
2025-04-30;Pioupioute;;0;1;RAS;False;;individuel;
2025-04-30;Cunégonde;x;1;1;RAS;False;;individuel;
2025-04-30;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-05-01;MARANS;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-05-01;Joséphine;;0;0;RAS;False;;individuel;
2025-05-01;Valérie;x;1;1;RAS;False;;individuel;
2025-05-01;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-01;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-01;Rémiel;;0;0;RAS;False;;individuel;
2025-05-02;Valérie;x;1;1;RAS;False;;individuel;
2025-05-02;Joséphine;;0;0;RAS;False;;individuel;
2025-05-02;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-02;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-02;Rémiel;;0;0;RAS;False;;individuel;
2025-05-02;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-05-03;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-03;Joséphine;;0;0;RAS;False;;individuel;
2025-05-03;Rémiel;;0;0;RAS;False;;individuel;
2025-05-03;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-05-03;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-03;Valérie;;0;1;RAS;False;;individuel;
2025-05-04;Joséphine;;0;0;RAS;False;;individuel;
2025-05-04;Valérie;x;1;1;RAS;False;;individuel;
2025-05-04;Rémiel;;0;0;RAS;False;;individuel;
2025-05-04;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-04;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-04;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-05;Rémiel;;0;0;RAS;False;;individuel;
2025-05-05;Valérie;x;1;1;RAS;False;;individuel;
2025-05-05;Joséphine;;0;0;RAS;False;;individuel;
2025-05-05;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-05;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-05;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-06;Joséphine;;0;0;RAS;False;;individuel;
2025-05-06;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-06;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-06;Rémiel;;0;0;RAS;False;;individuel;
2025-05-06;Valérie;;0;1;RAS;False;;individuel;
2025-05-06;MARANS;;0;3;RAS;False;;groupe;MARANS
2025-05-07;Rémiel;;0;0;RAS;False;;individuel;
2025-05-07;MARANS;x(t)x;2;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-07;Joséphine;;0;0;RAS;False;;individuel;
2025-05-07;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-07;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-07;Valérie;x;1;1;RAS;False;;individuel;
2025-05-08;Joséphine;;0;0;RAS;False;;individuel;
2025-05-08;Rémiel;;0;0;RAS;False;;individuel;
2025-05-08;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-08;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-08;Valérie;x;1;1;RAS;False;;individuel;
2025-05-08;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-09;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-05-09;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-09;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-09;Joséphine;;0;0;RAS;False;;individuel;
2025-05-09;Rémiel;;0;0;RAS;False;;individuel;
2025-05-09;Valérie;x;1;1;RAS;False;;individuel;
2025-05-10;Valérie;;0;1;RAS;False;;individuel;
2025-05-10;MARANS;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-05-10;Rémiel;;0;0;RAS;False;;individuel;
2025-05-10;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-10;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-10;Joséphine;;0;0;RAS;False;;individuel;
2025-05-11;Joséphine;;0;0;RAS;False;;individuel;
2025-05-11;Valérie;x;1;1;RAS;False;;individuel;
2025-05-11;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-11;Rémiel;;0;0;RAS;False;;individuel;
2025-05-11;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-11;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-12;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-12;Joséphine;;0;0;RAS;False;;individuel;
2025-05-12;Valérie;;0;1;RAS;False;;individuel;
2025-05-12;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-12;Rémiel;;0;0;RAS;False;;individuel;
2025-05-12;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-13;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-05-13;Valérie;x;1;1;RAS;False;;individuel;
2025-05-13;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-13;Rémiel;;0;0;RAS;False;;individuel;
2025-05-13;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-13;Joséphine;;0;0;RAS;False;;individuel;
2025-05-14;Rémiel;;0;0;RAS;False;;individuel;
2025-05-14;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-14;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-14;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-14;Valérie;x;1;1;RAS;False;;individuel;
2025-05-14;Joséphine;;0;0;RAS;False;;individuel;
2025-05-15;Valérie;;0;1;RAS;False;;individuel;
2025-05-15;Joséphine;;0;0;RAS;False;;individuel;
2025-05-15;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-15;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-15;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-15;Rémiel;;0;0;RAS;False;;individuel;
2025-05-16;MARANS;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-05-16;Joséphine;;0;0;RAS;False;;individuel;
2025-05-16;Rémiel;;0;0;RAS;False;;individuel;
2025-05-16;Valérie;x;1;1;RAS;False;;individuel;
2025-05-16;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-16;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-17;Valérie;x;1;1;RAS;False;;individuel;
2025-05-17;Rémiel;;0;0;RAS;False;;individuel;
2025-05-17;Joséphine;;0;0;RAS;False;;individuel;
2025-05-17;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-17;MARANS;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-05-17;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-18;MARANS;x(a);1;3;RAS;False;Poule(s) : Albertine;groupe;MARANS
2025-05-18;Joséphine;;0;0;RAS;False;;individuel;
2025-05-18;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-18;Valérie;;0;1;RAS;False;;individuel;
2025-05-18;Rémiel;;0;0;RAS;False;;individuel;
2025-05-18;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-19;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-05-19;Valérie;x;1;1;RAS;False;;individuel;
2025-05-19;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-19;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-19;Joséphine;;0;0;RAS;False;;individuel;
2025-05-19;Rémiel;;0;0;RAS;False;;individuel;
2025-05-20;Valérie;x;1;1;RAS;False;;individuel;
2025-05-20;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-20;Rémiel;;0;0;RAS;False;;individuel;
2025-05-20;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-20;Joséphine;;0;0;RAS;False;;individuel;
2025-05-20;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-21;MARANS;x(a);1;3;RAS;False;Poule(s) : Albertine;groupe;MARANS
2025-05-21;Valérie;;0;1;RAS;False;;individuel;
2025-05-21;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-21;Rémiel;;0;0;RAS;False;;individuel;
2025-05-21;Joséphine;;0;0;RAS;False;;individuel;
2025-05-21;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-22;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-05-22;Joséphine;;0;0;RAS;False;;individuel;
2025-05-22;Rémiel;;0;0;RAS;False;;individuel;
2025-05-22;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-22;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-22;Valérie;x;1;1;RAS;False;;individuel;
2025-05-23;Joséphine;;0;0;RAS;False;;individuel;
2025-05-23;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-23;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-23;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-23;Valérie;x;1;1;RAS;False;;individuel;
2025-05-23;Rémiel;;0;0;RAS;False;;individuel;
2025-05-24;Valérie;x;1;1;RAS;False;;individuel;
2025-05-24;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-24;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-24;Rémiel;;0;0;RAS;False;;individuel;
2025-05-24;MARANS;;0;3;RAS;False;;groupe;MARANS
2025-05-24;Joséphine;;0;0;RAS;False;;individuel;
2025-05-25;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-05-25;Rémiel;;0;0;RAS;False;;individuel;
2025-05-25;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-25;Valérie;;0;1;RAS;False;;individuel;
2025-05-25;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-25;Joséphine;;0;0;RAS;False;;individuel;
2025-05-26;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-26;Rémiel;;0;0;RAS;False;;individuel;
2025-05-26;Valérie;x;1;1;RAS;False;;individuel;
2025-05-26;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-26;Joséphine;;0;0;RAS;False;;individuel;
2025-05-26;MARANS;x(a);1;3;RAS;False;Poule(s) : Albertine;groupe;MARANS
2025-05-27;Joséphine;;0;0;RAS;False;;individuel;
2025-05-27;Rémiel;;0;0;RAS;False;;individuel;
2025-05-27;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-05-27;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-27;Valérie;x;1;1;RAS;False;;individuel;
2025-05-27;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-28;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-28;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-05-28;Valérie;;0;1;RAS;False;;individuel;
2025-05-28;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-28;Rémiel;;0;0;RAS;False;;individuel;
2025-05-28;Joséphine;;0;0;RAS;False;;individuel;
2025-05-29;Valérie;x;1;1;RAS;False;;individuel;
2025-05-29;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-29;Joséphine;;0;0;RAS;False;;individuel;
2025-05-29;Rémiel;;0;0;RAS;False;;individuel;
2025-05-29;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-29;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-30;Joséphine;;0;0;RAS;False;;individuel;
2025-05-30;Rémiel;;0;0;RAS;False;;individuel;
2025-05-30;Valérie;;0;1;RAS;False;;individuel;
2025-05-30;Cunégonde;;0;1;RAS;False;;individuel;
2025-05-30;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-05-30;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-31;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-05-31;Pioupioute;;0;1;RAS;False;;individuel;
2025-05-31;Valérie;pb ponte;0;1;RAS;False;pb ponte;individuel;
2025-05-31;Rémiel;;0;0;RAS;False;;individuel;
2025-05-31;Cunégonde;x;1;1;RAS;False;;individuel;
2025-05-31;Joséphine;;0;0;RAS;False;;individuel;
2025-06-01;Valérie;x;1;1;RAS;False;;individuel;
2025-06-01;Rémiel;;0;0;RAS;False;;individuel;
2025-06-01;MARANS;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-06-01;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-01;Joséphine;;0;0;RAS;False;;individuel;
2025-06-01;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-02;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-02;Rémiel;;0;0;RAS;False;;individuel;
2025-06-02;Valérie;;0;1;RAS;False;;individuel;
2025-06-02;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-02;Joséphine;;0;0;RAS;False;;individuel;
2025-06-02;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-06-03;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-03;Rémiel;;0;0;RAS;False;;individuel;
2025-06-03;Valérie;x;1;1;RAS;False;;individuel;
2025-06-03;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-03;MARANS;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-06-03;Joséphine;;0;0;RAS;False;;individuel;
2025-06-04;Valérie;x;1;1;RAS;False;;individuel;
2025-06-04;Joséphine;;0;0;RAS;False;;individuel;
2025-06-04;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-04;Rémiel;;0;0;RAS;False;;individuel;
2025-06-04;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-06-04;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-05;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-05;Joséphine;;0;0;RAS;False;;individuel;
2025-06-05;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-05;Rémiel;;0;0;RAS;False;;individuel;
2025-06-05;Valérie;;0;1;RAS;False;;individuel;
2025-06-05;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-06-06;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-06-06;Joséphine;;0;0;RAS;False;;individuel;
2025-06-06;Rémiel;;0;0;RAS;False;;individuel;
2025-06-06;Valérie;x;1;1;RAS;False;;individuel;
2025-06-06;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-06;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-07;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-07;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-06-07;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-07;Joséphine;;0;0;RAS;False;;individuel;
2025-06-07;Valérie;x;1;1;RAS;False;;individuel;
2025-06-07;Rémiel;;0;0;RAS;False;;individuel;
2025-06-08;Rémiel;;0;0;RAS;False;;individuel;
2025-06-08;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-08;Joséphine;;0;0;RAS;False;;individuel;
2025-06-08;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-08;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-06-08;Valérie;;0;1;RAS;False;;individuel;
2025-06-09;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-09;Valérie;;0;1;RAS;False;;individuel;
2025-06-09;Joséphine;;0;0;RAS;False;;individuel;
2025-06-09;Rémiel;;0;0;RAS;False;;individuel;
2025-06-09;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-09;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-06-10;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-10;Rémiel;;0;0;RAS;False;;individuel;
2025-06-10;Valérie;x;1;1;RAS;False;;individuel;
2025-06-10;Joséphine;;0;0;RAS;False;;individuel;
2025-06-10;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-10;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
2025-06-11;Rémiel;;0;0;RAS;False;;individuel;
2025-06-11;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-11;Valérie;x;1;1;RAS;False;;individuel;
2025-06-11;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-11;Joséphine;;0;0;RAS;False;;individuel;
2025-06-11;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-06-12;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-12;Valérie;;0;1;RAS;False;;individuel;
2025-06-12;Rémiel;;0;0;RAS;False;;individuel;
2025-06-12;Joséphine;;0;0;RAS;False;;individuel;
2025-06-12;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-12;MARANS;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine;groupe;MARANS
2025-06-13;Joséphine;;0;0;RAS;False;;individuel;
2025-06-13;Valérie;x;1;1;RAS;False;;individuel;
2025-06-13;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-13;Rémiel;;0;0;RAS;False;;individuel;
2025-06-13;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-13;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-06-14;Rémiel;;0;0;RAS;False;;individuel;
2025-06-14;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-14;MARANS;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-06-14;Valérie;;0;1;RAS;False;;individuel;
2025-06-14;Cunégonde;x(cassé)x;2;1;cassé;False;;individuel;
2025-06-14;Joséphine;;0;0;RAS;False;;individuel;
2025-06-15;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-15;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-15;Valérie;x;1;1;RAS;False;;individuel;
2025-06-15;Rémiel;;0;0;RAS;False;;individuel;
2025-06-15;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-06-15;Joséphine;;0;0;RAS;False;;individuel;
2025-06-16;Cunégonde;x(double);1;1;double;False;;individuel;
2025-06-16;Joséphine;;0;0;RAS;False;;individuel;
2025-06-16;Rémiel;;0;0;RAS;False;;individuel;
2025-06-16;Valérie;;0;1;RAS;False;;individuel;
2025-06-16;MARANS;;0;3;RAS;False;;groupe;MARANS
2025-06-16;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-17;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-17;MARANS;x(t);1;3;RAS;False;Poule(s) : Tina;groupe;MARANS
2025-06-17;Rémiel;;0;0;RAS;False;;individuel;
2025-06-17;Joséphine;;0;0;RAS;False;;individuel;
2025-06-17;Valérie;x;1;1;RAS;False;;individuel;
2025-06-17;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-18;Joséphine;;0;0;RAS;False;;individuel;
2025-06-18;Valérie;;0;1;RAS;False;;individuel;
2025-06-18;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-06-18;Rémiel;;0;0;RAS;False;;individuel;
2025-06-18;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-18;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-19;Rémiel;;0;0;RAS;False;;individuel;
2025-06-19;MARANS;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-06-19;Cunégonde;;0;1;RAS;False;;individuel;
2025-06-19;Valérie;x;1;1;RAS;False;;individuel;
2025-06-19;Joséphine;;0;0;RAS;False;;individuel;
2025-06-19;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-20;Valérie;x;1;1;RAS;False;;individuel;
2025-06-20;Joséphine;;0;0;RAS;False;;individuel;
2025-06-20;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-20;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-20;MARANS;x(t)c x(a);2;3;cassé;False;Poule(s) : Tina, Albertine;groupe;MARANS
2025-06-20;Rémiel;;0;0;RAS;False;;individuel;
2025-06-21;MARANS;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina;groupe;MARANS
2025-06-21;Valérie;;0;1;RAS;False;;individuel;
2025-06-21;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-21;Rémiel;;0;0;RAS;False;;individuel;
2025-06-21;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-21;Joséphine;;0;0;RAS;False;;individuel;
2025-06-22;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-22;Valérie;x;1;1;RAS;False;;individuel;
2025-06-22;Joséphine;;0;0;RAS;False;;individuel;
2025-06-22;Rémiel;;0;0;RAS;False;;individuel;
2025-06-22;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-22;MARANS;;0;3;RAS;False;;groupe;MARANS
2025-06-23;MARANS;x(n);1;3;RAS;False;Poule(s) : Nina;groupe;MARANS
2025-06-23;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-23;Rémiel;;0;0;RAS;False;;individuel;
2025-06-23;Joséphine;;0;0;RAS;False;;individuel;
2025-06-23;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-23;Valérie;x;1;1;RAS;False;;individuel;
2025-06-24;Valérie;;0;1;RAS;False;;individuel;
2025-06-24;Cunégonde;x;1;1;RAS;False;;individuel;
2025-06-24;Rémiel;;0;0;RAS;False;;individuel;
2025-06-24;Joséphine;;0;0;RAS;False;;individuel;
2025-06-24;Pioupioute;;0;1;RAS;False;;individuel;
2025-06-24;MARANS;xxx;3;3;RAS;False;;groupe;MARANS
