Date;Poule_brute;Ponte_brute;niveau_observation;group_id
2023-12-05;MARANS;x;groupe;MARANS
2023-12-05;Augustine;;individuel;
2023-12-05;Cunégonde;;individuel;
2023-12-05;Rémiel;;individuel;
2023-12-05;Pioupioute;;individuel;
2023-12-05;Saquiel;;individuel;
2023-12-05;Joséphine;;individuel;
2023-12-05;Valérie;;individuel;
2023-12-06;Augustine;;individuel;
2023-12-06;Joséphine;;individuel;
2023-12-06;Valérie;x;individuel;
2023-12-06;Pioupioute;;individuel;
2023-12-06;Cunégonde;;individuel;
2023-12-06;Saquiel;;individuel;
2023-12-06;MARANS;;groupe;MARANS
2023-12-06;Rémiel;;individuel;
2023-12-07;MARANS;;groupe;MARANS
2023-12-07;Cunégonde;x;individuel;
2023-12-07;Pioupioute;;individuel;
2023-12-07;Saquiel;;individuel;
2023-12-07;Rémiel;;individuel;
2023-12-07;Valérie;;individuel;
2023-12-07;Augustine;;individuel;
2023-12-07;Joséphine;;individuel;
2023-12-08;Pioupioute;;individuel;
2023-12-08;Joséphine;;individuel;
2023-12-08;Valérie;;individuel;
2023-12-08;Rémiel;;individuel;
2023-12-08;MARANS;;groupe;MARANS
2023-12-08;Saquiel;;individuel;
2023-12-08;Cunégonde;;individuel;
2023-12-08;Augustine;;individuel;
2023-12-09;Cunégonde;x;individuel;
2023-12-09;Joséphine;;individuel;
2023-12-09;Rémiel;;individuel;
2023-12-09;Augustine;;individuel;
2023-12-09;Valérie;;individuel;
2023-12-09;MARANS;;groupe;MARANS
2023-12-09;Saquiel;;individuel;
2023-12-09;Pioupioute;;individuel;
2023-12-10;Joséphine;;individuel;
2023-12-10;Augustine;;individuel;
2023-12-10;Pioupioute;;individuel;
2023-12-10;Cunégonde;;individuel;
2023-12-10;Saquiel;;individuel;
2023-12-10;Rémiel;;individuel;
2023-12-10;MARANS;;groupe;MARANS
2023-12-10;Valérie;;individuel;
2023-12-11;Pioupioute;;individuel;
2023-12-11;Valérie;;individuel;
2023-12-11;Cunégonde;x;individuel;
2023-12-11;Saquiel;;individuel;
2023-12-11;Rémiel;;individuel;
2023-12-11;Joséphine;;individuel;
2023-12-11;Augustine;;individuel;
2023-12-11;MARANS;;groupe;MARANS
2023-12-12;Valérie;;individuel;
2023-12-12;MARANS;;groupe;MARANS
2023-12-12;Saquiel;;individuel;
2023-12-12;Pioupioute;;individuel;
2023-12-12;Augustine;;individuel;
2023-12-12;Cunégonde;;individuel;
2023-12-12;Rémiel;;individuel;
2023-12-12;Joséphine;;individuel;
2023-12-13;Joséphine;;individuel;
2023-12-13;Pioupioute;;individuel;
2023-12-13;Cunégonde;x;individuel;
2023-12-13;Valérie;;individuel;
2023-12-13;Rémiel;;individuel;
2023-12-13;Augustine;;individuel;
2023-12-13;Saquiel;;individuel;
2023-12-13;MARANS;;groupe;MARANS
2023-12-14;Rémiel;;individuel;
2023-12-14;MARANS;;groupe;MARANS
2023-12-14;Joséphine;;individuel;
2023-12-14;Valérie;;individuel;
2023-12-14;Augustine;;individuel;
2023-12-14;Pioupioute;;individuel;
2023-12-14;Saquiel;;individuel;
2023-12-14;Cunégonde;;individuel;
2023-12-15;Valérie;;individuel;
2023-12-15;MARANS;;groupe;MARANS
2023-12-15;Augustine;;individuel;
2023-12-15;Rémiel;;individuel;
2023-12-15;Joséphine;;individuel;
2023-12-15;Cunégonde;x;individuel;
2023-12-15;Saquiel;;individuel;
2023-12-15;Pioupioute;;individuel;
2023-12-16;Valérie;;individuel;
2023-12-16;Joséphine;;individuel;
2023-12-16;Rémiel;;individuel;
2023-12-16;Augustine;;individuel;
2023-12-16;Saquiel;;individuel;
2023-12-16;Cunégonde;;individuel;
2023-12-16;MARANS;;groupe;MARANS
2023-12-16;Pioupioute;;individuel;
2023-12-17;Rémiel;;individuel;
2023-12-17;MARANS;;groupe;MARANS
2023-12-17;Valérie;;individuel;
2023-12-17;Cunégonde;;individuel;
2023-12-17;Saquiel;;individuel;
2023-12-17;Pioupioute;;individuel;
2023-12-17;Joséphine;;individuel;
2023-12-17;Augustine;;individuel;
2023-12-18;MARANS;;groupe;MARANS
2023-12-18;Valérie;;individuel;
2023-12-18;Saquiel;;individuel;
2023-12-18;Augustine;;individuel;
2023-12-18;Rémiel;;individuel;
2023-12-18;Cunégonde;x;individuel;
2023-12-18;Joséphine;;individuel;
2023-12-18;Pioupioute;;individuel;
2023-12-19;Pioupioute;;individuel;
2023-12-19;Joséphine;;individuel;
2023-12-19;MARANS;;groupe;MARANS
2023-12-19;Rémiel;;individuel;
2023-12-19;Augustine;;individuel;
2023-12-19;Valérie;;individuel;
2023-12-19;Saquiel;;individuel;
2023-12-19;Cunégonde;;individuel;
2023-12-20;Pioupioute;;individuel;
2023-12-20;Joséphine;;individuel;
2023-12-20;Cunégonde;;individuel;
2023-12-20;Rémiel;;individuel;
2023-12-20;Valérie;;individuel;
2023-12-20;Saquiel;;individuel;
2023-12-20;Augustine;;individuel;
2023-12-20;MARANS;;groupe;MARANS
2023-12-21;Cunégonde;x;individuel;
2023-12-21;Saquiel;;individuel;
2023-12-21;Augustine;;individuel;
2023-12-21;MARANS;;groupe;MARANS
2023-12-21;Joséphine;;individuel;
2023-12-21;Pioupioute;;individuel;
2023-12-21;Valérie;;individuel;
2023-12-21;Rémiel;;individuel;
2023-12-22;Joséphine;;individuel;
2023-12-22;Augustine;;individuel;
2023-12-22;Valérie;;individuel;
2023-12-22;Cunégonde;;individuel;
2023-12-22;Pioupioute;;individuel;
2023-12-22;Saquiel;;individuel;
2023-12-22;Rémiel;;individuel;
2023-12-22;MARANS;;groupe;MARANS
2023-12-23;Joséphine;;individuel;
2023-12-23;Rémiel;;individuel;
2023-12-23;Saquiel;;individuel;
2023-12-23;Augustine;;individuel;
2023-12-23;Pioupioute;;individuel;
2023-12-23;Valérie;;individuel;
2023-12-23;MARANS;;groupe;MARANS
2023-12-23;Cunégonde;x;individuel;
2023-12-24;Saquiel;;individuel;
2023-12-24;Valérie;;individuel;
2023-12-24;Pioupioute;;individuel;
2023-12-24;Joséphine;;individuel;
2023-12-24;Cunégonde;;individuel;
2023-12-24;Rémiel;;individuel;
2023-12-24;MARANS;;groupe;MARANS
2023-12-24;Augustine;;individuel;
2023-12-25;Rémiel;;individuel;
2023-12-25;Augustine;;individuel;
2023-12-25;Joséphine;;individuel;
2023-12-25;Saquiel;;individuel;
2023-12-25;Cunégonde;x;individuel;
2023-12-25;Valérie;;individuel;
2023-12-25;Pioupioute;;individuel;
2023-12-25;MARANS;;groupe;MARANS
2023-12-26;Valérie;;individuel;
2023-12-26;Pioupioute;;individuel;
2023-12-26;Augustine;;individuel;
2023-12-26;Saquiel;;individuel;
2023-12-26;MARANS;;groupe;MARANS
2023-12-26;Rémiel;;individuel;
2023-12-26;Joséphine;;individuel;
2023-12-26;Cunégonde;;individuel;
2023-12-27;Rémiel;;individuel;
2023-12-27;Saquiel;;individuel;
2023-12-27;Augustine;;individuel;
2023-12-27;Cunégonde;;individuel;
2023-12-27;Joséphine;;individuel;
2023-12-27;Valérie;;individuel;
2023-12-27;Pioupioute;;individuel;
2023-12-27;MARANS;;groupe;MARANS
2023-12-28;MARANS;x;groupe;MARANS
2023-12-28;Rémiel;;individuel;
2023-12-28;Saquiel;;individuel;
2023-12-28;Augustine;;individuel;
2023-12-28;Joséphine;;individuel;
2023-12-28;Cunégonde;x;individuel;
2023-12-28;Valérie;;individuel;
2023-12-28;Pioupioute;;individuel;
2023-12-29;Rémiel;;individuel;
2023-12-29;Augustine;;individuel;
2023-12-29;Cunégonde;;individuel;
2023-12-29;Valérie;;individuel;
2023-12-29;Saquiel;;individuel;
2023-12-29;Pioupioute;;individuel;
2023-12-29;Joséphine;;individuel;
2023-12-29;MARANS;;groupe;MARANS
2023-12-30;Valérie;;individuel;
2023-12-30;MARANS;x;groupe;MARANS
2023-12-30;Cunégonde;x;individuel;
2023-12-30;Pioupioute;;individuel;
2023-12-30;Saquiel;;individuel;
2023-12-30;Joséphine;;individuel;
2023-12-30;Rémiel;;individuel;
2023-12-30;Augustine;;individuel;
2023-12-31;Cunégonde;;individuel;
2023-12-31;Augustine;;individuel;
2023-12-31;Saquiel;;individuel;
2023-12-31;Pioupioute;;individuel;
2023-12-31;Rémiel;;individuel;
2023-12-31;MARANS;;groupe;MARANS
2023-12-31;Joséphine;;individuel;
2023-12-31;Valérie;;individuel;
2024-01-01;Valérie;;individuel;
2024-01-01;Rémiel;;individuel;
2024-01-01;Cunégonde;;individuel;
2024-01-01;MARANS;1;groupe;MARANS
2024-01-01;Pioupioute;;individuel;
2024-01-01;Joséphine;;individuel;
2024-01-02;Cunégonde;x;individuel;
2024-01-02;Pioupioute;;individuel;
2024-01-02;Joséphine;;individuel;
2024-01-02;Rémiel;;individuel;
2024-01-02;Valérie;;individuel;
2024-01-02;MARANS;;groupe;MARANS
2024-01-03;Pioupioute;;individuel;
2024-01-03;Rémiel;;individuel;
2024-01-03;Joséphine;;individuel;
2024-01-03;Cunégonde;;individuel;
2024-01-03;Valérie;;individuel;
2024-01-03;MARANS;1;groupe;MARANS
2024-01-04;MARANS;;groupe;MARANS
2024-01-04;Cunégonde;x;individuel;
2024-01-04;Joséphine;;individuel;
2024-01-04;Pioupioute;;individuel;
2024-01-04;Rémiel;;individuel;
2024-01-04;Valérie;;individuel;
2024-01-05;Joséphine;;individuel;
2024-01-05;Cunégonde;;individuel;
2024-01-05;Valérie;x ?;individuel;
2024-01-05;Pioupioute;;individuel;
2024-01-05;Rémiel;;individuel;
2024-01-05;MARANS;1;groupe;MARANS
2024-01-06;Pioupioute;;individuel;
2024-01-06;Joséphine;;individuel;
2024-01-06;MARANS;;groupe;MARANS
2024-01-06;Rémiel;;individuel;
2024-01-06;Cunégonde;;individuel;
2024-01-06;Valérie;;individuel;
2024-01-07;Joséphine;;individuel;
2024-01-07;Cunégonde;x;individuel;
2024-01-07;Valérie;;individuel;
2024-01-07;Pioupioute;;individuel;
2024-01-07;MARANS;x;groupe;MARANS
2024-01-07;Rémiel;;individuel;
2024-01-08;Rémiel;;individuel;
2024-01-08;Valérie;;individuel;
2024-01-08;Pioupioute;;individuel;
2024-01-08;Joséphine;;individuel;
2024-01-08;Cunégonde;;individuel;
2024-01-08;MARANS;;groupe;MARANS
2024-01-09;MARANS;;groupe;MARANS
2024-01-09;Pioupioute;;individuel;
2024-01-09;Valérie;;individuel;
2024-01-09;Rémiel;;individuel;
2024-01-09;Cunégonde;x;individuel;
2024-01-09;Joséphine;;individuel;
2024-01-10;MARANS;;groupe;MARANS
2024-01-10;Cunégonde;;individuel;
2024-01-10;Pioupioute;;individuel;
2024-01-10;Rémiel;;individuel;
2024-01-10;Valérie;;individuel;
2024-01-10;Joséphine;;individuel;
2024-01-11;Valérie;;individuel;
2024-01-11;MARANS;;groupe;MARANS
2024-01-11;Joséphine;;individuel;
2024-01-11;Cunégonde;;individuel;
2024-01-11;Rémiel;;individuel;
2024-01-11;Pioupioute;;individuel;
2024-01-12;Pioupioute;;individuel;
2024-01-12;Cunégonde;x;individuel;
2024-01-12;Rémiel;;individuel;
2024-01-12;Valérie;;individuel;
2024-01-12;Joséphine;;individuel;
2024-01-12;MARANS;;groupe;MARANS
2024-01-13;Rémiel;;individuel;
2024-01-13;Pioupioute;;individuel;
2024-01-13;Joséphine;;individuel;
2024-01-13;Cunégonde;;individuel;
2024-01-13;MARANS;;groupe;MARANS
2024-01-13;Valérie;;individuel;
2024-01-14;Rémiel;;individuel;
2024-01-14;Valérie;;individuel;
2024-01-14;Pioupioute;;individuel;
2024-01-14;MARANS;;groupe;MARANS
2024-01-14;Cunégonde;x;individuel;
2024-01-14;Joséphine;;individuel;
2024-01-15;MARANS;;groupe;MARANS
2024-01-15;Joséphine;;individuel;
2024-01-15;Cunégonde;;individuel;
2024-01-15;Rémiel;;individuel;
2024-01-15;Pioupioute;;individuel;
2024-01-15;Valérie;;individuel;
2024-01-16;Rémiel;;individuel;
2024-01-16;Valérie;;individuel;
2024-01-16;Cunégonde;x;individuel;
2024-01-16;Pioupioute;;individuel;
2024-01-16;Joséphine;;individuel;
2024-01-16;MARANS;;groupe;MARANS
2024-01-17;MARANS;;groupe;MARANS
2024-01-17;Valérie;;individuel;
2024-01-17;Pioupioute;;individuel;
2024-01-17;Rémiel;;individuel;
2024-01-17;Cunégonde;;individuel;
2024-01-17;Joséphine;;individuel;
2024-01-18;Valérie;;individuel;
2024-01-18;Pioupioute;;individuel;
2024-01-18;Cunégonde;x;individuel;
2024-01-18;Joséphine;;individuel;
2024-01-18;MARANS;;groupe;MARANS
2024-01-18;Rémiel;;individuel;
2024-01-19;MARANS;;groupe;MARANS
2024-01-19;Joséphine;;individuel;
2024-01-19;Valérie;x ?;individuel;
2024-01-19;Rémiel;;individuel;
2024-01-19;Pioupioute;;individuel;
2024-01-19;Cunégonde;;individuel;
2024-01-20;Joséphine;x;individuel;
2024-01-20;MARANS;;groupe;MARANS
2024-01-20;Cunégonde;;individuel;
2024-01-20;Valérie;;individuel;
2024-01-20;Pioupioute;;individuel;
2024-01-20;Rémiel;;individuel;
2024-01-21;Pioupioute;;individuel;
2024-01-21;MARANS;;groupe;MARANS
2024-01-21;Valérie;;individuel;
2024-01-21;Joséphine;;individuel;
2024-01-21;Cunégonde;x;individuel;
2024-01-21;Rémiel;;individuel;
2024-01-22;MARANS;;groupe;MARANS
2024-01-22;Pioupioute;;individuel;
2024-01-22;Rémiel;;individuel;
2024-01-22;Cunégonde;x;individuel;
2024-01-22;Valérie;;individuel;
2024-01-22;Joséphine;x;individuel;
2024-01-23;Rémiel;;individuel;
2024-01-23;MARANS;;groupe;MARANS
2024-01-23;Cunégonde;;individuel;
2024-01-23;Valérie;;individuel;
2024-01-23;Joséphine;;individuel;
2024-01-23;Pioupioute;;individuel;
2024-01-24;MARANS;;groupe;MARANS
2024-01-24;Joséphine;;individuel;
2024-01-24;Cunégonde;x;individuel;
2024-01-24;Pioupioute;;individuel;
2024-01-24;Rémiel;;individuel;
2024-01-24;Valérie;;individuel;
2024-01-25;Pioupioute;;individuel;
2024-01-25;Joséphine;x(mou);individuel;
2024-01-25;Cunégonde;;individuel;
2024-01-25;Valérie;;individuel;
2024-01-25;Rémiel;;individuel;
2024-01-25;MARANS;;groupe;MARANS
2024-01-26;Joséphine;;individuel;
2024-01-26;Pioupioute;;individuel;
2024-01-26;Valérie;;individuel;
2024-01-26;Cunégonde;x;individuel;
2024-01-26;MARANS;;groupe;MARANS
2024-01-26;Rémiel;;individuel;
2024-01-27;MARANS;;groupe;MARANS
2024-01-27;Cunégonde;;individuel;
2024-01-27;Joséphine;;individuel;
2024-01-27;Valérie;;individuel;
2024-01-27;Rémiel;;individuel;
2024-01-27;Pioupioute;;individuel;
2024-01-28;Cunégonde;x;individuel;
2024-01-28;Joséphine;;individuel;
2024-01-28;MARANS;;groupe;MARANS
2024-01-28;Rémiel;;individuel;
2024-01-28;Valérie;;individuel;
2024-01-28;Pioupioute;;individuel;
2024-01-29;Cunégonde;x;individuel;
2024-01-29;Rémiel;;individuel;
2024-01-29;MARANS;;groupe;MARANS
2024-01-29;Valérie;;individuel;
2024-01-29;Joséphine;;individuel;
2024-01-29;Pioupioute;;individuel;
2024-01-30;Rémiel;;individuel;
2024-01-30;Joséphine;;individuel;
2024-01-30;Pioupioute;;individuel;
2024-01-30;Cunégonde;;individuel;
2024-01-30;Valérie;;individuel;
2024-01-30;MARANS;1;groupe;MARANS
2024-01-31;MARANS;x;groupe;MARANS
2024-01-31;Joséphine;;individuel;
2024-01-31;Valérie;;individuel;
2024-01-31;Rémiel;;individuel;
2024-01-31;Pioupioute;;individuel;
2024-01-31;Cunégonde;x;individuel;
2024-02-01;Pioupioute;;individuel;
2024-02-01;Valérie;;individuel;
2024-02-01;Rémiel;;individuel;
2024-02-01;Joséphine;;individuel;
2024-02-01;Cunégonde;x;individuel;
2024-02-01;MARANS;;groupe;MARANS
2024-02-02;MARANS;1;groupe;MARANS
2024-02-02;Joséphine;;individuel;
2024-02-02;Pioupioute;;individuel;
2024-02-02;Cunégonde;;individuel;
2024-02-02;Valérie;;individuel;
2024-02-02;Rémiel;;individuel;
2024-02-03;Valérie;;individuel;
2024-02-03;MARANS;1;groupe;MARANS
2024-02-03;Pioupioute;;individuel;
2024-02-03;Cunégonde;x;individuel;
2024-02-03;Joséphine;;individuel;
2024-02-03;Rémiel;;individuel;
2024-02-04;Cunégonde;;individuel;
2024-02-04;Rémiel;;individuel;
2024-02-04;Valérie;;individuel;
2024-02-04;Pioupioute;;individuel;
2024-02-04;MARANS;;groupe;MARANS
2024-02-04;Joséphine;x(mou);individuel;
2024-02-05;MARANS;1;groupe;MARANS
2024-02-05;Valérie;;individuel;
2024-02-05;Rémiel;;individuel;
2024-02-05;Cunégonde;x;individuel;
2024-02-05;Pioupioute;;individuel;
2024-02-05;Joséphine;;individuel;
2024-02-06;Rémiel;;individuel;
2024-02-06;Cunégonde;;individuel;
2024-02-06;Valérie;;individuel;
2024-02-06;Pioupioute;;individuel;
2024-02-06;MARANS;;groupe;MARANS
2024-02-06;Joséphine;;individuel;
2024-02-07;MARANS;x;groupe;MARANS
2024-02-07;Valérie;;individuel;
2024-02-07;Joséphine;;individuel;
2024-02-07;Cunégonde;x;individuel;
2024-02-07;Rémiel;x?(mou);individuel;
2024-02-07;Pioupioute;;individuel;
2024-02-08;Joséphine;;individuel;
2024-02-08;Cunégonde;;individuel;
2024-02-08;Pioupioute;;individuel;
2024-02-08;Rémiel;;individuel;
2024-02-08;Valérie;;individuel;
2024-02-08;MARANS;;groupe;MARANS
2024-02-09;Valérie;;individuel;
2024-02-09;Rémiel;;individuel;
2024-02-09;MARANS;x;groupe;MARANS
2024-02-09;Joséphine;;individuel;
2024-02-09;Cunégonde;x;individuel;
2024-02-09;Pioupioute;;individuel;
2024-02-10;MARANS;;groupe;MARANS
2024-02-10;Cunégonde;x;individuel;
2024-02-10;Pioupioute;;individuel;
2024-02-10;Rémiel;;individuel;
2024-02-10;Joséphine;;individuel;
2024-02-10;Valérie;;individuel;
2024-02-11;Valérie;;individuel;
2024-02-11;Joséphine;;individuel;
2024-02-11;Rémiel;;individuel;
2024-02-11;Pioupioute;;individuel;
2024-02-11;MARANS;2;groupe;MARANS
2024-02-11;Cunégonde;;individuel;
2024-02-12;MARANS;2;groupe;MARANS
2024-02-12;Joséphine;;individuel;
2024-02-12;Valérie;;individuel;
2024-02-12;Pioupioute;;individuel;
2024-02-12;Rémiel;;individuel;
2024-02-12;Cunégonde;x;individuel;
2024-02-13;Rémiel;;individuel;
2024-02-13;Pioupioute;;individuel;
2024-02-13;Joséphine;;individuel;
2024-02-13;Cunégonde;x;individuel;
2024-02-13;MARANS;1;groupe;MARANS
2024-02-13;Valérie;;individuel;
2024-02-14;Valérie;;individuel;
2024-02-14;Joséphine;;individuel;
2024-02-14;Rémiel;;individuel;
2024-02-14;Cunégonde;;individuel;
2024-02-14;Pioupioute;;individuel;
2024-02-14;MARANS;x;groupe;MARANS
2024-02-15;MARANS;;groupe;MARANS
2024-02-15;Cunégonde;x;individuel;
2024-02-15;Joséphine;;individuel;
2024-02-15;Rémiel;;individuel;
2024-02-15;Valérie;;individuel;
2024-02-15;Pioupioute;;individuel;
2024-02-16;Joséphine;;individuel;
2024-02-16;Rémiel;;individuel;
2024-02-16;Pioupioute;;individuel;
2024-02-16;Cunégonde;;individuel;
2024-02-16;Valérie;;individuel;
2024-02-16;MARANS;x;groupe;MARANS
2024-02-17;MARANS;x;groupe;MARANS
2024-02-17;Valérie;;individuel;
2024-02-17;Pioupioute;;individuel;
2024-02-17;Cunégonde;x;individuel;
2024-02-17;Joséphine;;individuel;
2024-02-17;Rémiel;;individuel;
2024-02-18;Pioupioute;;individuel;
2024-02-18;Cunégonde;x;individuel;
2024-02-18;Rémiel;;individuel;
2024-02-18;Valérie;;individuel;
2024-02-18;Joséphine;;individuel;
2024-02-18;MARANS;;groupe;MARANS
2024-02-19;MARANS;;groupe;MARANS
2024-02-19;Joséphine;;individuel;
2024-02-19;Valérie;;individuel;
2024-02-19;Rémiel;;individuel;
2024-02-19;Pioupioute;;individuel;
2024-02-19;Cunégonde;;individuel;
2024-02-20;Rémiel;;individuel;
2024-02-20;Valérie;;individuel;
2024-02-20;Joséphine;;individuel;
2024-02-20;MARANS;1;groupe;MARANS
2024-02-20;Pioupioute;;individuel;
2024-02-20;Cunégonde;x;individuel;
2024-02-21;MARANS;2x;groupe;MARANS
2024-02-21;Valérie;;individuel;
2024-02-21;Pioupioute;;individuel;
2024-02-21;Cunégonde;x;individuel;
2024-02-21;Rémiel;;individuel;
2024-02-21;Joséphine;;individuel;
2024-02-22;Cunégonde;x;individuel;
2024-02-22;Valérie;;individuel;
2024-02-22;Rémiel;;individuel;
2024-02-22;Joséphine;;individuel;
2024-02-22;MARANS;;groupe;MARANS
2024-02-22;Pioupioute;;individuel;
2024-02-23;Pioupioute;;individuel;
2024-02-23;Cunégonde;;individuel;
2024-02-23;Joséphine;;individuel;
2024-02-23;Valérie;;individuel;
2024-02-23;Rémiel;x ?(cassé);individuel;
2024-02-23;MARANS;x;groupe;MARANS
2024-02-24;Pioupioute;;individuel;
2024-02-24;Rémiel;;individuel;
2024-02-24;Valérie;;individuel;
2024-02-24;Cunégonde;x;individuel;
2024-02-24;MARANS;1;groupe;MARANS
2024-02-24;Joséphine;;individuel;
2024-02-25;MARANS;1;groupe;MARANS
2024-02-25;Rémiel;;individuel;
2024-02-25;Pioupioute;;individuel;
2024-02-25;Joséphine;;individuel;
2024-02-25;Cunégonde;;individuel;
2024-02-25;Valérie;;individuel;
2024-02-26;Valérie;;individuel;
2024-02-26;Pioupioute;;individuel;
2024-02-26;Rémiel;;individuel;
2024-02-26;Cunégonde;x;individuel;
2024-02-26;Joséphine;;individuel;
2024-02-26;MARANS;1;groupe;MARANS
2024-02-27;Pioupioute;;individuel;
2024-02-27;Valérie;;individuel;
2024-02-27;MARANS;1;groupe;MARANS
2024-02-27;Joséphine;;individuel;
2024-02-27;Rémiel;;individuel;
2024-02-27;Cunégonde;x;individuel;
2024-02-28;Cunégonde;;individuel;
2024-02-28;Valérie;x;individuel;
2024-02-28;Rémiel;;individuel;
2024-02-28;Joséphine;;individuel;
2024-02-28;Pioupioute;;individuel;
2024-02-28;MARANS;1;groupe;MARANS
2024-02-29;Cunégonde;x;individuel;
2024-02-29;MARANS;;groupe;MARANS
2024-02-29;Rémiel;;individuel;
2024-02-29;Pioupioute;;individuel;
2024-02-29;Joséphine;;individuel;
2024-02-29;Valérie;;individuel;
2024-03-01;MARANS;x;groupe;MARANS
2024-03-01;Cunégonde;x;individuel;
2024-03-01;Valérie;;individuel;
2024-03-01;Rémiel;;individuel;
2024-03-01;Joséphine;;individuel;
2024-03-01;Pioupioute;;individuel;
2024-03-02;MARANS;2;groupe;MARANS
2024-03-02;Valérie;;individuel;
2024-03-02;Cunégonde;;individuel;
2024-03-02;Pioupioute;;individuel;
2024-03-02;Rémiel;;individuel;
2024-03-02;Joséphine;;individuel;
2024-03-03;MARANS;1;groupe;MARANS
2024-03-03;Rémiel;;individuel;
2024-03-03;Cunégonde;x;individuel;
2024-03-03;Pioupioute;;individuel;
2024-03-03;Valérie;;individuel;
2024-03-03;Joséphine;;individuel;
2024-03-04;MARANS;2;groupe;MARANS
2024-03-04;Valérie;;individuel;
2024-03-04;Pioupioute;;individuel;
2024-03-04;Rémiel;;individuel;
2024-03-04;Joséphine;;individuel;
2024-03-04;Cunégonde;x;individuel;
2024-03-05;Pioupioute;;individuel;
2024-03-05;Rémiel;;individuel;
2024-03-05;Joséphine;;individuel;
2024-03-05;MARANS;x;groupe;MARANS
2024-03-05;Cunégonde;x;individuel;
2024-03-05;Valérie;;individuel;
2024-03-06;Cunégonde;;individuel;
2024-03-06;Rémiel;;individuel;
2024-03-06;Joséphine;;individuel;
2024-03-06;Valérie;;individuel;
2024-03-06;Pioupioute;;individuel;
2024-03-06;MARANS;3;groupe;MARANS
2024-03-07;Cunégonde;x;individuel;
2024-03-07;Joséphine;;individuel;
2024-03-07;Rémiel;;individuel;
