Date;Poule_brute;Ponte_brute
2025-07-01;Joséphine;
2025-07-01;Cunégonde;12 œufs
2025-07-01;Pioupioute;
2025-07-01;Rémiel;
2025-07-01;Valérie;x
2025-07-02;Valérie;x
2025-07-02;Pioupioute;
2025-07-02;Marans;
2025-07-02;Cunégonde;
2025-07-02;Joséphine;
2025-07-02;Rémiel;
2025-07-03;Marans;xxx
2025-07-03;Valérie;x
2025-07-03;Joséphine;
2025-07-03;Rémiel;
2025-07-03;Pioupioute;
2025-07-03;Cunégonde;
2025-07-04;Pioupioute;
2025-07-04;Rémiel;
2025-07-04;Marans;x(t)
2025-07-04;Cunégonde;
2025-07-04;Joséphine;
2025-07-04;Valérie;
2025-07-05;Joséphine;
2025-07-05;Marans;
2025-07-05;Pioupioute;
2025-07-05;Cunégonde;
2025-07-05;Rémiel;
2025-07-05;Valérie;x
2025-07-06;Pioupioute;
2025-07-06;Rémiel;
2025-07-06;Marans;x(t)
2025-07-06;Joséphine;
2025-07-06;Valérie;
2025-07-06;Cunégonde;
2025-07-07;Valérie;x
2025-07-07;Joséphine;
2025-07-07;Marans;x(a)x(tc)
2025-07-07;Cunégonde;
2025-07-07;Rémiel;
2025-07-07;Pioupioute;
2025-07-08;Valérie;
2025-07-08;Joséphine;
2025-07-08;Pioupioute;
2025-07-08;Cunégonde;
2025-07-08;Marans;x(a)c
2025-07-08;Rémiel;
2025-07-09;Rémiel;
2025-07-09;Valérie;x
2025-07-09;Joséphine;
2025-07-09;Marans;x(t)
2025-07-09;Pioupioute;
2025-07-09;Cunégonde;
2025-07-10;Rémiel;
2025-07-10;Valérie;
2025-07-10;Joséphine;
2025-07-10;Cunégonde;
2025-07-10;Pioupioute;
2025-07-10;Marans;x(t)
2025-07-11;Rémiel;
2025-07-11;Cunégonde;
2025-07-11;Valérie;x
2025-07-11;Joséphine;
2025-07-11;Marans;x(t)
2025-07-11;Pioupioute;
2025-07-12;Pioupioute;
2025-07-12;Marans;
2025-07-12;Rémiel;
2025-07-12;Joséphine;
2025-07-12;Cunégonde;
2025-07-12;Valérie;x
2025-07-13;Rémiel;
2025-07-13;Pioupioute;
2025-07-13;Joséphine;
2025-07-13;Valérie;
2025-07-13;Marans;x(t)
2025-07-13;Cunégonde;
2025-07-14;Marans;xc
2025-07-14;Pioupioute;
2025-07-14;Joséphine;
2025-07-14;Valérie;x
2025-07-14;Rémiel;
2025-07-14;Cunégonde;
2025-07-15;Cunégonde;
2025-07-15;Pioupioute;
2025-07-15;Joséphine;
2025-07-15;Valérie;
2025-07-15;Rémiel;
2025-07-15;Marans;
2025-07-16;Pioupioute;
2025-07-16;Valérie;
2025-07-16;Rémiel;
2025-07-16;Marans;x(t)
2025-07-16;Joséphine;
2025-07-16;Cunégonde;
2025-07-17;Pioupioute;
2025-07-17;Marans;x(a)x(t)
2025-07-17;Joséphine;
2025-07-17;Rémiel;
2025-07-17;Valérie;
2025-07-17;Cunégonde;
2025-07-18;Marans;
2025-07-18;Joséphine;
2025-07-18;Cunégonde;
2025-07-18;Pioupioute;
2025-07-18;Rémiel;
2025-07-18;Valérie;
2025-07-19;Marans;x(t)
2025-07-19;Joséphine;
2025-07-19;Pioupioute;
2025-07-19;Cunégonde;
2025-07-19;Rémiel;
2025-07-19;Valérie;
2025-07-20;Valérie;
2025-07-20;Pioupioute;
2025-07-20;Cunégonde;
2025-07-20;Joséphine;
2025-07-20;Rémiel;
2025-07-20;Marans;x(t)x(a)
2025-07-21;Marans;x(t)
2025-07-21;Valérie;
2025-07-21;Pioupioute;
2025-07-21;Joséphine;
2025-07-21;Rémiel;
2025-07-21;Cunégonde;naissance
2025-07-22;Valérie;
2025-07-22;Joséphine;
2025-07-22;Marans;
2025-07-22;Rémiel;
2025-07-22;Pioupioute;
2025-07-22;Cunégonde;
2025-07-23;Marans;x(t)
2025-07-23;Rémiel;
2025-07-23;Joséphine;
2025-07-23;Cunégonde;
2025-07-23;Pioupioute;
2025-07-23;Valérie;mue
2025-07-24;Pioupioute;
2025-07-24;Cunégonde;2poussins
2025-07-24;Rémiel;
2025-07-24;Joséphine;
2025-07-24;Valérie;
2025-07-24;Marans;
2025-07-25;Valérie;
2025-07-25;Joséphine;
2025-07-25;Pioupioute;
2025-07-25;Rémiel;
2025-07-25;Marans;x(t)
2025-07-25;Cunégonde;
2025-07-26;Pioupioute;
2025-07-26;Joséphine;
2025-07-26;Marans;x(t)x
2025-07-26;Valérie;
2025-07-26;Rémiel;
2025-07-26;Cunégonde;
2025-07-27;Valérie;
2025-07-27;Pioupioute;
2025-07-27;Rémiel;
2025-07-27;Cunégonde;
2025-07-27;Joséphine;
2025-07-27;Marans;x(a)c
2025-07-28;Valérie;
2025-07-28;Rémiel;
2025-07-28;Cunégonde;
2025-07-28;Pioupioute;
2025-07-28;Joséphine;
2025-07-28;Marans;x
2025-07-29;Joséphine;
2025-07-29;Cunégonde;
2025-07-29;Pioupioute;
2025-07-29;Rémiel;
2025-07-29;Valérie;
2025-07-29;Marans;
2025-07-30;Cunégonde;
2025-07-30;Valérie;
2025-07-30;Marans;x
2025-07-30;Pioupioute;
2025-07-30;Joséphine;
2025-07-30;Rémiel;
2025-07-31;Pioupioute;
2025-07-31;Joséphine;
2025-07-31;Marans;
2025-07-31;Valérie;
2025-07-31;Cunégonde;
2025-07-31;Rémiel;
2025-08-01;Valérie;
2025-08-01;Joséphine;
2025-08-01;Pioupioute;
2025-08-01;Marans;xx/n dcd
2025-08-01;Cunégonde;
2025-08-01;Rémiel;
2025-08-02;Pioupioute;
2025-08-02;Valérie;
2025-08-02;Joséphine;
2025-08-02;Rémiel;
2025-08-02;Marans;
2025-08-02;Cunégonde;
2025-08-03;Pioupioute;
2025-08-03;Valérie;
2025-08-03;Rémiel;
2025-08-03;Marans;x
2025-08-03;Cunégonde;
2025-08-03;Joséphine;
2025-08-04;Marans;xx
2025-08-04;Pioupioute;
2025-08-04;Cunégonde;
2025-08-04;Rémiel;
2025-08-04;Joséphine;
2025-08-04;Valérie;
2025-08-05;Cunégonde;
2025-08-05;Rémiel;
2025-08-05;Joséphine;
2025-08-05;Pioupioute;
2025-08-05;Marans;
2025-08-05;Valérie;
2025-08-06;Valérie;
2025-08-06;Cunégonde;
2025-08-06;Marans;x
2025-08-06;Joséphine;
2025-08-06;Pioupioute;
2025-08-06;Rémiel;
2025-08-07;Valérie;
2025-08-07;Marans;x
2025-08-07;Pioupioute;
2025-08-07;Rémiel;
2025-08-07;Cunégonde;
2025-08-07;Joséphine;
2025-08-08;Valérie;
2025-08-08;Cunégonde;
2025-08-08;Marans;
2025-08-08;Pioupioute;
2025-08-08;Rémiel;
2025-08-08;Joséphine;
2025-08-09;Joséphine;
2025-08-09;Marans;x(c)
2025-08-09;Valérie;
2025-08-09;Pioupioute;
2025-08-09;Rémiel;
2025-08-09;Cunégonde;
2025-08-10;Rémiel;
2025-08-10;Marans;
2025-08-10;Valérie;
2025-08-10;Pioupioute;
2025-08-10;Joséphine;
2025-08-10;Cunégonde;mue
2025-08-11;Joséphine;
2025-08-11;Valérie;
2025-08-11;Pioupioute;
2025-08-11;Marans;x(t)
2025-08-11;Rémiel;
2025-08-11;Cunégonde;
2025-08-12;Joséphine;
2025-08-12;Valérie;
2025-08-12;Cunégonde;
2025-08-12;Pioupioute;
2025-08-12;Marans;
2025-08-12;Rémiel;
2025-08-13;Cunégonde;
2025-08-13;Marans;x(t)
2025-08-13;Pioupioute;
2025-08-13;Joséphine;
2025-08-13;Valérie;
2025-08-13;Rémiel;
2025-08-14;Rémiel;
2025-08-14;Joséphine;
2025-08-14;Marans;
2025-08-14;Valérie;
2025-08-14;Cunégonde;
2025-08-14;Pioupioute;
2025-08-15;Pioupioute;
2025-08-15;Joséphine;
2025-08-15;Marans;x(t)
2025-08-15;Valérie;
2025-08-15;Rémiel;
2025-08-15;Cunégonde;
2025-08-16;Rémiel;
2025-08-16;Cunégonde;
2025-08-16;Pioupioute;
2025-08-16;Valérie;
2025-08-16;Joséphine;
2025-08-16;Marans;
2025-08-17;Joséphine;
2025-08-17;Valérie;
2025-08-17;Marans;x(t)
2025-08-17;Pioupioute;
2025-08-17;Rémiel;
2025-08-17;Cunégonde;
2025-08-18;Valérie;
2025-08-18;Marans;
2025-08-18;Rémiel;
2025-08-18;Cunégonde;
2025-08-18;Joséphine;
2025-08-18;Pioupioute;
2025-08-19;Cunégonde;
2025-08-19;Rémiel;
2025-08-19;Marans;
2025-08-19;Joséphine;
2025-08-19;Valérie;
2025-08-19;Pioupioute;
2025-08-20;Marans;x(t)
2025-08-20;Pioupioute;
2025-08-20;Cunégonde;
2025-08-20;Joséphine;
2025-08-20;Valérie;
2025-08-20;Rémiel;
2025-08-21;Cunégonde;
2025-08-21;Valérie;
2025-08-21;Marans;
2025-08-21;Pioupioute;
2025-08-21;Joséphine;
2025-08-21;Rémiel;
2025-08-22;Joséphine;
2025-08-22;Pioupioute;
2025-08-22;Cunégonde;
2025-08-22;Valérie;
2025-08-22;Marans;x(t)
2025-08-22;Rémiel;
2025-08-23;Marans;
2025-08-23;Cunégonde;
2025-08-23;Rémiel;
2025-08-23;Valérie;
2025-08-23;Joséphine;
2025-08-23;Pioupioute;
2025-08-24;Cunégonde;
2025-08-24;Rémiel;
2025-08-24;Valérie;
2025-08-24;Pioupioute;
2025-08-24;Marans;x(t)
2025-08-24;Joséphine;
2025-08-25;Joséphine;
2025-08-25;Marans;
2025-08-25;Valérie;
2025-08-25;Rémiel;
2025-08-25;Pioupioute;
2025-08-25;Cunégonde;
2025-08-26;Cunégonde;
2025-08-26;Valérie;
2025-08-26;Marans;x(t)
2025-08-26;Pioupioute;
2025-08-26;Rémiel;
2025-08-26;Joséphine;
2025-08-27;Marans;x(t)
2025-08-27;Rémiel;
2025-08-27;Valérie;
2025-08-27;Joséphine;
2025-08-27;Cunégonde;
2025-08-27;Pioupioute;
2025-08-28;Pioupioute;
2025-08-28;Valérie;
2025-08-28;Marans;
2025-08-28;Rémiel;
2025-08-28;Joséphine;
2025-08-28;Cunégonde;
2025-08-29;Cunégonde;
2025-08-29;Pioupioute;
2025-08-29;Valérie;
2025-08-29;Rémiel;
2025-08-29;Marans;x(t)
2025-08-29;Joséphine;
2025-08-30;Rémiel;
2025-08-30;Valérie;
2025-08-30;Cunégonde;
2025-08-30;Marans;
2025-08-30;Joséphine;
2025-08-30;Pioupioute;
2025-08-31;Marans;x(t)
2025-08-31;Rémiel;
2025-08-31;Valérie;
2025-08-31;Cunégonde;
2025-08-31;Joséphine;
2025-08-31;Pioupioute;
2025-09-01;Cunégonde;
2025-09-01;Marans;x(t)
2025-09-01;Valérie;
2025-09-01;Rémiel;
2025-09-01;Joséphine;
2025-09-01;Pioupioute;
2025-09-02;Marans;x(t)
2025-09-02;Rémiel;
2025-09-02;Joséphine;
2025-09-02;Pioupioute;
2025-09-02;Valérie;
2025-09-02;Cunégonde;
2025-09-03;Cunégonde;
2025-09-03;Joséphine;
2025-09-03;Marans;
2025-09-03;Valérie;
2025-09-03;Rémiel;
2025-09-03;Pioupioute;
2025-09-04;Cunégonde;
2025-09-04;Valérie;
2025-09-04;Pioupioute;
2025-09-04;Joséphine;
2025-09-04;Marans;x(t)
2025-09-04;Rémiel;
2025-09-05;Pioupioute;
2025-09-05;Valérie;
2025-09-05;Cunégonde;
2025-09-05;Rémiel;
2025-09-05;Marans;
2025-09-05;Joséphine;
2025-09-06;Cunégonde;
2025-09-06;Joséphine;
2025-09-06;Rémiel;
2025-09-06;Valérie;
2025-09-06;Pioupioute;
2025-09-06;Marans;
2025-09-07;Marans;x(t)
2025-09-07;Rémiel;
2025-09-07;Valérie;
2025-09-07;Cunégonde;
2025-09-07;Pioupioute;
2025-09-07;Joséphine;
2025-09-08;Cunégonde;
2025-09-08;Marans;
2025-09-08;Valérie;
2025-09-08;Joséphine;
2025-09-08;Pioupioute;
2025-09-08;Rémiel;
2025-09-09;Marans;
2025-09-09;Rémiel;
2025-09-09;Valérie;
2025-09-09;Joséphine;
2025-09-09;Cunégonde;
2025-09-09;Pioupioute;
2025-09-10;Rémiel;
2025-09-10;Pioupioute;
2025-09-10;Valérie;
2025-09-10;Joséphine;
2025-09-10;Cunégonde;
2025-09-10;Marans;
2025-09-11;Valérie;
2025-09-11;Cunégonde;
2025-09-11;Pioupioute;
2025-09-11;Marans;
2025-09-11;Joséphine;
2025-09-11;Rémiel;
2025-09-12;Pioupioute;
2025-09-12;Cunégonde;
2025-09-12;Rémiel;
2025-09-12;Marans;
2025-09-12;Valérie;
2025-09-12;Joséphine;
2025-09-13;Valérie;
2025-09-13;Marans;
2025-09-13;Pioupioute;
2025-09-13;Joséphine;
2025-09-13;Cunégonde;
2025-09-13;Rémiel;
2025-09-14;Pioupioute;
2025-09-14;Cunégonde;
2025-09-14;Marans;
2025-09-14;Rémiel;
2025-09-14;Joséphine;
2025-09-14;Valérie;
2025-09-15;Rémiel;
2025-09-15;Valérie;
2025-09-15;Pioupioute;
2025-09-15;Joséphine;
2025-09-15;Marans;
2025-09-15;Cunégonde;
2025-09-16;Rémiel;
2025-09-16;Valérie;
2025-09-16;Joséphine;
2025-09-16;Marans;
2025-09-16;Pioupioute;
2025-09-16;Cunégonde;
2025-09-17;Valérie;
2025-09-17;Cunégonde;
2025-09-17;Joséphine;
2025-09-17;Marans;
2025-09-17;Rémiel;
2025-09-17;Pioupioute;
2025-09-18;Joséphine;
2025-09-18;Cunégonde;
2025-09-18;Valérie;
2025-09-18;Pioupioute;
2025-09-18;Rémiel;
2025-09-18;Marans;
2025-09-19;Marans;
2025-09-19;Joséphine;
2025-09-19;Cunégonde;
2025-09-19;Pioupioute;
2025-09-19;Valérie;
2025-09-19;Rémiel;
2025-09-20;Cunégonde;
2025-09-20;Pioupioute;
2025-09-20;Rémiel;
2025-09-20;Valérie;
2025-09-20;Marans;
2025-09-20;Joséphine;
2025-09-21;Pioupioute;
2025-09-21;Marans;
2025-09-21;Valérie;
2025-09-21;Joséphine;
2025-09-21;Cunégonde;
2025-09-21;Rémiel;
2025-09-22;Valérie;
2025-09-22;Cunégonde;
2025-09-22;Marans;mue(t)
2025-09-22;Rémiel;
2025-09-22;Joséphine;
2025-09-22;Pioupioute;
2025-09-23;Pioupioute;mue
2025-09-23;Cunégonde;
2025-09-23;Marans;
2025-09-23;Valérie;
2025-09-23;Joséphine;
2025-09-23;Rémiel;
2025-09-24;Joséphine;
2025-09-24;Cunégonde;
2025-09-24;Marans;
2025-09-24;Valérie;
2025-09-24;Rémiel;
2025-09-24;Pioupioute;
2025-09-25;Cunégonde;
2025-09-25;Rémiel;
2025-09-25;Pioupioute;
2025-09-25;Marans;
2025-09-25;Valérie;
2025-09-25;Joséphine;
2025-09-26;Cunégonde;
2025-09-26;Pioupioute;
2025-09-26;Valérie;
2025-09-26;Rémiel;
2025-09-26;Joséphine;
2025-09-26;Marans;
2025-09-27;Cunégonde;
2025-09-27;Valérie;
2025-09-27;Marans;
2025-09-27;Rémiel;
2025-09-27;Joséphine;
2025-09-27;Pioupioute;
2025-09-28;Cunégonde;
2025-09-28;Marans;
2025-09-28;Joséphine;
2025-09-28;Valérie;
2025-09-28;Rémiel;
2025-09-28;Pioupioute;
2025-09-29;Valérie;
2025-09-29;Marans;
2025-09-29;Joséphine;
2025-09-29;Pioupioute;
2025-09-29;Rémiel;
2025-09-29;Cunégonde;
2025-09-30;Marans;
2025-09-30;Joséphine;
2025-09-30;Pioupioute;
2025-09-30;Cunégonde;
2025-09-30;Rémiel;
2025-09-30;Valérie;
2025-10-01;Rémiel;
2025-10-01;Joséphine;
2025-10-01;Cunégonde;
2025-10-01;Valérie;
2025-10-01;Pioupioute;
2025-10-01;Marans;
2025-10-02;Valérie;
2025-10-02;Marans;
2025-10-02;Joséphine;
2025-10-02;Pioupioute;
2025-10-02;Cunégonde;
2025-10-02;Rémiel;
2025-10-03;Valérie;
2025-10-03;Marans;
2025-10-03;Pioupioute;
2025-10-03;Cunégonde;
2025-10-03;Joséphine;
2025-10-03;Rémiel;
2025-10-04;Marans;
2025-10-04;Rémiel;
2025-10-04;Valérie;
2025-10-04;Joséphine;
2025-10-04;Cunégonde;
2025-10-04;Pioupioute;
2025-10-05;Cunégonde;
2025-10-05;Valérie;
2025-10-05;Rémiel;
2025-10-05;Marans;
2025-10-05;Joséphine;
2025-10-05;Pioupioute;
2025-10-06;Valérie;
2025-10-06;Rémiel;
2025-10-06;Marans;
2025-10-06;Joséphine;
2025-10-06;Pioupioute;
2025-10-06;Cunégonde;
2025-10-07;Rémiel;
2025-10-07;Marans;
2025-10-07;Valérie;
2025-10-07;Joséphine;
2025-10-07;Cunégonde;
2025-10-07;Pioupioute;
2025-10-08;Cunégonde;
2025-10-08;Valérie;
2025-10-08;Marans;
2025-10-08;Joséphine;
2025-10-08;Rémiel;
2025-10-08;Pioupioute;
2025-10-09;Rémiel;
2025-10-09;Valérie;
2025-10-09;Cunégonde;
2025-10-09;Marans;
2025-10-09;Pioupioute;
2025-10-09;Joséphine;
2025-10-10;Pioupioute;
2025-10-10;Rémiel;
2025-10-10;Valérie;
2025-10-10;Marans;
2025-10-10;Joséphine;
2025-10-10;Cunégonde;
2025-10-11;Rémiel;
2025-10-11;Valérie;
2025-10-11;Marans;
2025-10-11;Cunégonde;
2025-10-11;Pioupioute;
2025-10-11;Joséphine;
2025-10-12;Marans;
2025-10-12;Rémiel;
2025-10-12;Cunégonde;
2025-10-12;Joséphine;
2025-10-12;Valérie;
2025-10-12;Pioupioute;
2025-10-13;Cunégonde;
2025-10-13;Joséphine;
2025-10-13;Marans;
2025-10-13;Pioupioute;
2025-10-13;Valérie;
2025-10-13;Rémiel;
2025-10-14;Marans;
2025-10-14;Valérie;
2025-10-14;Joséphine;
2025-10-14;Cunégonde;
2025-10-14;Pioupioute;
2025-10-14;Rémiel;
2025-10-15;Valérie;
2025-10-15;Joséphine;
2025-10-15;Rémiel;
2025-10-15;Marans;
2025-10-15;Cunégonde;
2025-10-15;Pioupioute;
2025-10-16;Cunégonde;
2025-10-16;Rémiel;
2025-10-16;Valérie;
2025-10-16;Marans;
2025-10-16;Pioupioute;
2025-10-16;Joséphine;
2025-10-17;Cunégonde;
2025-10-17;Valérie;
2025-10-17;Pioupioute;
2025-10-17;Rémiel;
2025-10-17;Joséphine;
2025-10-17;Marans;
2025-10-18;Valérie;
2025-10-18;Rémiel;
2025-10-18;Pioupioute;
2025-10-18;Joséphine;
2025-10-18;Cunégonde;
2025-10-18;Marans;
2025-10-19;Rémiel;
2025-10-19;Marans;
2025-10-19;Valérie;
2025-10-19;Cunégonde;
2025-10-19;Joséphine;
2025-10-19;Pioupioute;
2025-10-20;Joséphine;
2025-10-20;Rémiel;
2025-10-20;Valérie;
2025-10-20;Marans;
2025-10-20;Cunégonde;
2025-10-20;Pioupioute;
2025-10-21;Cunégonde;
2025-10-21;Rémiel;
2025-10-21;Marans;
2025-10-21;Pioupioute;
2025-10-21;Valérie;
2025-10-21;Joséphine;
2025-10-22;Valérie;
2025-10-22;Pioupioute;
2025-10-22;Marans;
2025-10-22;Cunégonde;
2025-10-22;Rémiel;
2025-10-22;Joséphine;
2025-10-23;Joséphine;
2025-10-23;Marans;
2025-10-23;Rémiel;
2025-10-23;Cunégonde;
2025-10-23;Pioupioute;
2025-10-23;Valérie;
2025-10-24;Marans;
2025-10-24;Pioupioute;
2025-10-24;Joséphine;
2025-10-24;Rémiel;
2025-10-24;Cunégonde;
2025-10-24;Valérie;
2025-10-25;Pioupioute;
2025-10-25;Valérie;
2025-10-25;Cunégonde;
2025-10-25;Marans;
2025-10-25;Rémiel;
2025-10-25;Joséphine;
2025-10-26;Rémiel;
2025-10-26;Valérie;
2025-10-26;Joséphine;
2025-10-26;Marans;
2025-10-26;Pioupioute;
2025-10-26;Cunégonde;
2025-10-27;Rémiel;
2025-10-27;Pioupioute;
2025-10-27;Marans;
2025-10-27;Joséphine;
2025-10-27;Valérie;
2025-10-27;Cunégonde;
2025-10-28;Valérie;
2025-10-28;Marans;
2025-10-28;Rémiel;
2025-10-28;Joséphine;
2025-10-28;Cunégonde;
2025-10-28;Pioupioute;
2025-10-29;Pioupioute;
2025-10-29;Marans;
2025-10-29;Joséphine;
2025-10-29;Rémiel;
2025-10-29;Valérie;
2025-10-29;Cunégonde;
2025-10-30;Pioupioute;
2025-10-30;Cunégonde;
2025-10-30;Valérie;
2025-10-30;Joséphine;
2025-10-30;Marans;
2025-10-30;Rémiel;
2025-10-31;Cunégonde;
2025-10-31;Pioupioute;
2025-10-31;Rémiel;
2025-10-31;Marans;
2025-10-31;Valérie;
2025-10-31;Joséphine;
2025-11-01;Joséphine;
2025-11-01;Pioupioute;
2025-11-01;Rémiel;
2025-11-01;Valérie;
2025-11-01;Marans;
2025-11-01;Cunégonde;
2025-11-02;Valérie;
2025-11-02;Pioupioute;
2025-11-02;Joséphine;
2025-11-02;Cunégonde;
2025-11-02;Marans;
2025-11-02;Rémiel;
2025-11-03;Joséphine;
2025-11-03;Valérie;
2025-11-03;Rémiel;
2025-11-03;Pioupioute;
2025-11-03;Cunégonde;
2025-11-03;Marans;
2025-11-04;Joséphine;
2025-11-04;Marans;
2025-11-04;Rémiel;
2025-11-04;Cunégonde;
2025-11-04;Valérie;
2025-11-04;Pioupioute;
2025-11-05;Valérie;
2025-11-05;Pioupioute;
2025-11-05;Marans;
2025-11-05;Rémiel;
2025-11-05;Cunégonde;
2025-11-05;Joséphine;
2025-11-06;Marans;
2025-11-06;Rémiel;
2025-11-06;Cunégonde;
2025-11-06;Valérie;
2025-11-06;Joséphine;
2025-11-06;Pioupioute;
2025-11-07;Pioupioute;
2025-11-07;Joséphine;
2025-11-07;Marans;
2025-11-07;Cunégonde;
2025-11-07;Valérie;
2025-11-07;Rémiel;
2025-11-08;Marans;
2025-11-08;Cunégonde;
2025-11-08;Valérie;
2025-11-08;Pioupioute;
2025-11-08;Rémiel;
2025-11-08;Joséphine;
2025-11-09;Marans;
2025-11-09;Joséphine;
2025-11-09;Valérie;
2025-11-09;Pioupioute;
2025-11-09;Rémiel;
2025-11-09;Cunégonde;
2025-11-10;Joséphine;
2025-11-10;Rémiel;
2025-11-10;Cunégonde;
2025-11-10;Marans;
2025-11-10;Valérie;
2025-11-10;Pioupioute;
2025-11-11;Valérie;
2025-11-11;Joséphine;
2025-11-11;Pioupioute;
2025-11-11;Marans;
2025-11-11;Rémiel;
2025-11-11;Cunégonde;
2025-11-12;Pioupioute;
2025-11-12;Joséphine;
2025-11-12;Valérie;
2025-11-12;Cunégonde;
2025-11-12;Marans;
2025-11-12;Rémiel;
2025-11-13;Joséphine;
2025-11-13;Cunégonde;
2025-11-13;Marans;
2025-11-13;Rémiel;
2025-11-13;Pioupioute;
2025-11-13;Valérie;
2025-11-14;Marans;
2025-11-14;Valérie;
2025-11-14;Pioupioute;
2025-11-14;Joséphine;
2025-11-14;Cunégonde;
2025-11-14;Rémiel;
2025-11-15;Rémiel;
2025-11-15;Marans;
2025-11-15;Pioupioute;
2025-11-15;Joséphine;
2025-11-15;Cunégonde;
2025-11-15;Valérie;
2025-11-16;Pioupioute;
2025-11-16;Valérie;
2025-11-16;Cunégonde;
2025-11-16;Marans;
2025-11-16;Joséphine;
2025-11-16;Rémiel;
2025-11-17;Marans;
2025-11-17;Cunégonde;
2025-11-17;Joséphine;
2025-11-17;Rémiel;
2025-11-17;Valérie;
2025-11-17;Pioupioute;
2025-11-18;Joséphine;
2025-11-18;Pioupioute;
2025-11-18;Valérie;
2025-11-18;Rémiel;
2025-11-18;Marans;
2025-11-18;Cunégonde;
2025-11-19;Rémiel;
2025-11-19;Pioupioute;
2025-11-19;Marans;
2025-11-19;Valérie;
2025-11-19;Cunégonde;
2025-11-19;Joséphine;
2025-11-20;Marans;
2025-11-20;Cunégonde;
2025-11-20;Joséphine;
2025-11-20;Pioupioute;
2025-11-20;Rémiel;
2025-11-20;Valérie;
2025-11-21;Pioupioute;
2025-11-21;Cunégonde;
2025-11-21;Joséphine;
2025-11-21;Valérie;
2025-11-21;Marans;
2025-11-21;Rémiel;
2025-11-22;Valérie;
2025-11-22;Marans;
2025-11-22;Rémiel;
2025-11-22;Pioupioute;
2025-11-22;Cunégonde;
2025-11-22;Joséphine;
2025-11-23;Marans;
2025-11-23;Valérie;
2025-11-23;Rémiel;
2025-11-23;Joséphine;
2025-11-23;Pioupioute;
2025-11-23;Cunégonde;
2025-11-24;Marans;
2025-11-24;Valérie;
2025-11-24;Joséphine;
2025-11-24;Rémiel;
2025-11-24;Cunégonde;
2025-11-24;Pioupioute;
2025-11-25;Valérie;
2025-11-25;Cunégonde;
2025-11-25;Rémiel;
2025-11-25;Marans;
2025-11-25;Joséphine;
2025-11-25;Pioupioute;
2025-11-26;Marans;
2025-11-26;Rémiel;
2025-11-26;Valérie;
2025-11-26;Pioupioute;
2025-11-26;Cunégonde;
2025-11-26;Joséphine;
2025-11-27;Cunégonde;
2025-11-27;Joséphine;
2025-11-27;Rémiel;
2025-11-27;Marans;
2025-11-27;Pioupioute;
2025-11-27;Valérie;
2025-11-28;Rémiel;
2025-11-28;Pioupioute;
2025-11-28;Valérie;
2025-11-28;Joséphine;
2025-11-28;Cunégonde;
2025-11-28;Marans;
2025-11-29;Valérie;
2025-11-29;Pioupioute;
2025-11-29;Joséphine;
2025-11-29;Cunégonde;x
2025-11-29;Rémiel;
2025-11-29;Marans;
2025-11-30;Marans;
2025-11-30;Cunégonde;
2025-11-30;Rémiel;
2025-11-30;Joséphine;
2025-11-30;Pioupioute;
2025-11-30;Valérie;
2025-12-01;Cunégonde;x
2025-12-01;Joséphine;
2025-12-01;Pioupioute;
2025-12-01;Valérie;
2025-12-01;Marans;
2025-12-01;Rémiel;
2025-12-02;Joséphine;
2025-12-02;Cunégonde;x
2025-12-02;Rémiel;
2025-12-02;Valérie;
2025-12-02;Pioupioute;
2025-12-02;Marans;
2025-12-03;Rémiel;
2025-12-03;Joséphine;
2025-12-03;Pioupioute;
2025-12-03;Marans;
2025-12-03;Valérie;
2025-12-03;Cunégonde;
2025-12-04;Joséphine;
2025-12-04;Pioupioute;
2025-12-04;Marans;x(m?)
2025-12-04;Valérie;
2025-12-04;Rémiel;
2025-12-04;Cunégonde;x
2025-12-05;Valérie;
2025-12-05;Pioupioute;
2025-12-05;Rémiel;
2025-12-05;Cunégonde;x
2025-12-05;Joséphine;
2025-12-05;Marans;
2025-12-06;Joséphine;
2025-12-06;Valérie;
2025-12-06;Cunégonde;
2025-12-06;Pioupioute;
2025-12-06;Rémiel;
2025-12-06;Marans;
2025-12-07;Rémiel;
2025-12-07;Joséphine;
2025-12-07;Valérie;
2025-12-07;Pioupioute;
2025-12-07;Marans;x(m)
2025-12-07;Cunégonde;x
2025-12-08;Pioupioute;
2025-12-08;Rémiel;
2025-12-08;Joséphine;
2025-12-08;Cunégonde;x
2025-12-08;Valérie;
2025-12-08;Marans;
2025-12-09;Joséphine;
2025-12-09;Cunégonde;
2025-12-09;Valérie;
2025-12-09;Rémiel;
2025-12-09;Marans;x(m)
2025-12-09;Pioupioute;
2025-12-10;Joséphine;
2025-12-10;Valérie;
2025-12-10;Rémiel;
2025-12-10;Marans;
2025-12-10;Pioupioute;
2025-12-10;Cunégonde;x
2025-12-11;Rémiel;
2025-12-11;Cunégonde;
2025-12-11;Joséphine;
2025-12-11;Valérie;
2025-12-11;Marans;x(m)
2025-12-11;Pioupioute;
2025-12-12;Joséphine;
2025-12-12;Rémiel;
2025-12-12;Cunégonde;x
2025-12-12;Valérie;
2025-12-12;Marans;
2025-12-12;Pioupioute;
2025-12-13;Joséphine;
2025-12-13;Pioupioute;
2025-12-13;Marans;x
2025-12-13;Valérie;
2025-12-13;Rémiel;
